Id,DienTich,ViTri,SoPhongNgu,SoWC,SoTang,Gia,KinhDo,ViDo,Image
352,274,Ba Đình,6,1,1,255693,105.878074,20.996545,anh22.jpg
353,163,Đống Đa,1,2,1,167276,105.927581,21.026232,anh14.jpg
354,294,Thanh Xuân,5,1,5,280297,105.892316,21.001695,anh36.jpg
355,336,Tây Hồ,3,2,2,377998,105.807582,21.031032,anh36.jpg
356,71,Hoàn Kiếm,3,2,3,76981,105.880248,21.037695,anh56.jpg
357,395,Long Biên,5,1,1,386849,105.914496,21.01948,anh56.jpg
358,368,Đống Đa,6,3,3,350469,105.910492,21.009225,anh84.jpg
359,121,Thanh Xuân,6,2,3,139817,105.804055,20.98364,anh65.jpg
360,39,Long Biên,3,2,1,44370,105.874754,20.993199,anh36.jpg
361,81,Cầu Giấy,2,3,3,96435,105.780839,21.04566,anh95.jpg
362,248,Hoàn Kiếm,3,4,5,297063,105.936858,21.03906,anh36.jpg
363,98,Thanh Xuân,2,2,2,86810,105.774316,21.048676,anh36.jpg
364,285,Hoàn Kiếm,4,4,1,250249,105.9281,21.015753,anh30.jpg
365,264,Thanh Xuân,3,3,1,253946,105.794866,21.035551,anh73.jpg
366,90,Long Biên,4,4,5,79715,105.859103,21.023539,anh19.jpg
367,309,Long Biên,1,4,4,274709,105.805982,21.045568,anh56.jpg
368,196,Tây Hồ,3,1,1,212794,105.820147,21.010978,anh32.jpg
369,104,Long Biên,1,3,4,117105,105.792868,21.047833,anh28.jpg
370,92,Đống Đa,1,1,2,78178,105.771092,21.018358,anh74.jpg
371,159,Long Biên,6,1,5,136126,105.771887,21.031565,anh45.jpg
372,369,Đống Đa,2,1,4,386268,105.767347,21.030817,anh84.jpg
373,253,Hoàn Kiếm,6,2,3,284127,105.752601,21.024648,anh64.jpg
374,31,Long Biên,3,1,4,28296,105.87082,21.040282,anh97.jpg
375,399,Cầu Giấy,5,4,2,407713,105.766162,21.041553,anh90.jpg
376,34,Hoàn Kiếm,1,4,2,38231,105.757383,21.03526,anh96.jpg
377,231,Ba Đình,2,1,4,257499,105.8749,20.98807,anh86.jpg
378,176,Ba Đình,4,1,1,141693,105.902085,21.024611,anh42.jpg
379,373,Ba Đình,6,1,5,320141,105.826407,21.017855,anh46.jpg
380,74,Đống Đa,4,2,2,69297,105.882242,20.98261,anh44.jpg
381,91,Hai Bà Trưng,1,1,4,79691,105.882419,20.99686,anh77.jpg
382,103,Đống Đa,5,4,1,93257,105.797449,21.040236,anh59.jpg
383,64,Ba Đình,1,1,3,64733,105.804237,21.024216,anh17.jpg
384,338,Long Biên,6,3,2,351228,105.924441,21.037233,anh49.jpg
385,256,Hoàn Kiếm,3,3,3,237482,105.826615,21.001366,anh31.jpg
386,54,Đống Đa,3,2,4,64355,105.75654,20.982871,anh75.jpg
387,127,Cầu Giấy,6,4,3,141434,105.910029,21.011954,anh63.jpg
388,166,Long Biên,3,4,4,188946,105.755007,21.005987,anh74.jpg
389,311,Thanh Xuân,3,3,1,362797,105.870101,21.031228,anh81.jpg
390,316,Hoàn Kiếm,5,2,4,364569,105.903641,20.992449,anh29.jpg
391,148,Đống Đa,4,1,4,148397,105.896491,20.996277,anh31.jpg
392,350,Đống Đa,1,1,4,353935,105.9492,20.994947,anh73.jpg
393,267,Hoàn Kiếm,4,1,5,240943,105.860468,20.997772,anh85.jpg
394,84,Tây Hồ,2,2,1,94675,105.902086,21.043044,anh1.jpg
395,390,Long Biên,4,1,2,395334,105.797871,21.015143,anh39.jpg
396,164,Hoàn Kiếm,5,3,5,132262,105.814354,21.032753,anh83.jpg
397,55,Thanh Xuân,5,3,2,55402,105.770591,21.005818,anh28.jpg
398,214,Tây Hồ,5,2,1,196705,105.898752,21.02896,anh37.jpg
399,199,Ba Đình,3,3,4,193087,105.877524,21.009215,anh49.jpg
400,254,Tây Hồ,3,3,3,236048,105.851209,21.035505,anh6.jpg
401,98,Đống Đa,6,2,3,78769,105.795328,20.980508,anh93.jpg
402,42,Thanh Xuân,5,2,1,41551,105.846945,21.031098,anh30.jpg
403,366,Cầu Giấy,4,3,1,331670,105.871471,20.982828,anh89.jpg
404,225,Thanh Xuân,3,3,4,186971,105.881345,21.01577,anh77.jpg
405,394,Thanh Xuân,5,4,2,373628,105.761282,21.01547,anh55.jpg
406,147,Thanh Xuân,4,2,1,147278,105.913078,21.036076,anh79.jpg
407,133,Long Biên,4,2,1,126734,105.882404,21.01129,anh7.jpg
408,327,Đống Đa,4,3,5,325081,105.809536,21.027915,anh4.jpg
409,388,Hai Bà Trưng,2,1,4,322583,105.836724,21.020887,anh53.jpg
410,203,Cầu Giấy,2,3,2,196303,105.900491,21.045459,anh22.jpg
411,39,Hai Bà Trưng,3,4,1,39188,105.923232,21.004379,anh13.jpg
412,321,Hoàn Kiếm,5,4,4,304120,105.826598,21.032159,anh47.jpg
413,221,Cầu Giấy,2,4,3,251822,105.821076,21.041523,anh61.jpg
414,259,Đống Đa,6,1,2,282852,105.913885,21.018264,anh64.jpg
415,281,Cầu Giấy,2,1,1,309369,105.841456,20.992336,anh54.jpg
416,96,Cầu Giấy,4,1,3,107793,105.755094,21.038545,anh71.jpg
417,297,Hoàn Kiếm,3,4,1,293117,105.768884,21.041961,anh26.jpg
418,174,Tây Hồ,5,3,1,151900,105.755802,20.986013,anh57.jpg
419,288,Thanh Xuân,6,1,1,302086,105.874448,21.031629,anh48.jpg
420,119,Thanh Xuân,2,3,4,105195,105.913454,21.020727,anh82.jpg
421,77,Đống Đa,5,4,3,70135,105.770734,20.994131,anh73.jpg
422,78,Cầu Giấy,1,4,4,75809,105.940828,21.012371,anh24.jpg
423,135,Long Biên,3,3,5,127330,105.817639,20.999041,anh37.jpg
424,260,Cầu Giấy,3,2,4,236150,105.861078,20.999242,anh99.jpg
425,113,Long Biên,3,2,4,121843,105.934413,21.005244,anh16.jpg
426,240,Đống Đa,2,4,5,211222,105.900355,20.994205,anh60.jpg
427,307,Ba Đình,5,1,2,300486,105.929248,21.031745,anh49.jpg
428,172,Hoàn Kiếm,3,1,4,149456,105.806927,21.048419,anh22.jpg
429,162,Hai Bà Trưng,4,1,4,160491,105.837915,21.041664,anh20.jpg
430,117,Thanh Xuân,6,3,1,112614,105.80261,21.005237,anh77.jpg
431,215,Hoàn Kiếm,6,4,4,219704,105.919881,21.021843,anh46.jpg
432,336,Thanh Xuân,6,1,4,333243,105.863395,20.999875,anh28.jpg
433,200,Long Biên,1,2,2,162286,105.905101,20.992461,anh68.jpg
434,118,Tây Hồ,4,2,5,127041,105.773595,21.031196,anh7.jpg
435,138,Hai Bà Trưng,3,1,4,164750,105.780041,20.987299,anh80.jpg
436,67,Hai Bà Trưng,3,3,4,70368,105.81868,21.019158,anh15.jpg
437,227,Hai Bà Trưng,4,2,1,259528,105.867961,20.987517,anh33.jpg
438,110,Hai Bà Trưng,4,1,1,112689,105.835655,20.999206,anh30.jpg
439,47,Tây Hồ,4,1,5,48472,105.877699,20.986275,anh43.jpg
440,137,Đống Đa,1,3,3,124245,105.765106,21.034382,anh62.jpg
441,219,Hai Bà Trưng,1,3,2,230293,105.857906,20.981081,anh10.jpg
442,229,Cầu Giấy,2,2,2,246805,105.946612,20.98162,anh30.jpg
443,285,Đống Đa,3,1,2,321953,105.852662,21.000069,anh53.jpg
444,105,Ba Đình,2,4,1,110759,105.883448,21.045663,anh96.jpg
445,386,Tây Hồ,4,3,2,317271,105.809945,20.993522,anh57.jpg
446,34,Cầu Giấy,6,1,1,31826,105.895113,20.990138,anh28.jpg
447,164,Đống Đa,4,2,4,152326,105.917287,21.046451,anh19.jpg
448,372,Ba Đình,1,1,3,437691,105.835485,21.01245,anh68.jpg
449,136,Hai Bà Trưng,1,3,3,138726,105.928103,21.007384,anh45.jpg
450,104,Cầu Giấy,1,3,5,109413,105.851399,20.982862,anh47.jpg
451,278,Ba Đình,2,1,2,235716,105.938749,21.022212,anh89.jpg
452,70,Thanh Xuân,2,3,5,65850,105.887186,21.013492,anh91.jpg
453,197,Thanh Xuân,2,2,3,235419,105.793009,20.984986,anh58.jpg
454,98,Thanh Xuân,6,4,1,113421,105.789524,20.997018,anh65.jpg
455,276,Hai Bà Trưng,3,4,4,286484,105.828353,21.018403,anh98.jpg
456,365,Long Biên,1,4,4,352277,105.804201,21.007525,anh60.jpg
457,123,Cầu Giấy,4,3,5,136462,105.932989,21.044713,anh12.jpg
458,347,Ba Đình,4,2,3,390949,105.881939,20.981612,anh56.jpg
459,232,Thanh Xuân,2,3,5,196452,105.797289,20.990848,anh43.jpg
460,111,Cầu Giấy,3,3,2,119586,105.872856,20.999227,anh81.jpg
461,153,Tây Hồ,5,4,2,143181,105.890058,21.032811,anh28.jpg
462,115,Thanh Xuân,6,2,4,101184,105.935076,21.002592,anh11.jpg
463,174,Long Biên,1,3,4,206705,105.785121,21.044318,anh97.jpg
464,324,Tây Hồ,5,3,2,376741,105.864801,21.019115,anh87.jpg
465,162,Ba Đình,3,1,5,167585,105.892357,20.98712,anh40.jpg
466,138,Hai Bà Trưng,4,3,2,154173,105.845782,20.980176,anh96.jpg
467,307,Cầu Giấy,2,1,1,344024,105.82391,21.008605,anh79.jpg
468,165,Hai Bà Trưng,3,2,3,178141,105.804145,21.046302,anh94.jpg
469,315,Long Biên,4,2,1,282682,105.764483,21.049886,anh84.jpg
470,188,Long Biên,1,4,1,160457,105.819359,21.038376,anh58.jpg
471,252,Hoàn Kiếm,2,2,1,203963,105.840928,20.994282,anh69.jpg
472,312,Cầu Giấy,1,2,5,366405,105.879654,20.992294,anh11.jpg
473,104,Ba Đình,6,2,4,97621,105.853115,21.026331,anh91.jpg
474,30,Ba Đình,5,2,1,32788,105.945004,21.008237,anh32.jpg
475,318,Hoàn Kiếm,1,4,4,370580,105.94276,21.004563,anh88.jpg
476,213,Hai Bà Trưng,5,3,3,240317,105.916913,21.044789,anh93.jpg
477,357,Long Biên,6,4,4,342426,105.928142,21.027765,anh12.jpg
478,360,Ba Đình,1,4,3,329306,105.900955,21.048576,anh40.jpg
479,239,Hoàn Kiếm,1,3,2,192698,105.833656,20.998463,anh66.jpg
480,400,Ba Đình,2,2,4,403138,105.853606,21.010009,anh96.jpg
481,274,Đống Đa,4,3,4,298786,105.792575,21.041106,anh5.jpg
482,318,Long Biên,2,4,4,267477,105.917792,20.999558,anh54.jpg
483,131,Đống Đa,3,1,1,136955,105.929057,21.035026,anh96.jpg
484,377,Cầu Giấy,2,2,5,414870,105.877494,20.989175,anh79.jpg
485,315,Cầu Giấy,5,2,2,285449,105.821748,21.048062,anh7.jpg
486,225,Đống Đa,3,1,2,211759,105.835042,21.004077,anh2.jpg
487,230,Cầu Giấy,4,3,4,256450,105.798849,21.018635,anh15.jpg
488,106,Cầu Giấy,4,3,2,119392,105.823251,21.010337,anh88.jpg
489,329,Đống Đa,4,3,1,272046,105.815297,21.006415,anh83.jpg
490,288,Thanh Xuân,3,3,3,308479,105.884147,20.997288,anh71.jpg
491,219,Ba Đình,3,4,4,198803,105.852892,21.034682,anh2.jpg
492,296,Ba Đình,2,4,5,281338,105.830379,21.04414,anh8.jpg
493,165,Hoàn Kiếm,2,2,1,166040,105.766471,21.030674,anh36.jpg
494,334,Hai Bà Trưng,5,1,1,388777,105.948297,21.024861,anh81.jpg
495,246,Long Biên,2,4,1,282604,105.860563,21.00952,anh36.jpg
496,233,Hai Bà Trưng,5,2,3,217872,105.93568,21.047803,anh88.jpg
497,185,Hai Bà Trưng,1,4,5,186389,105.810182,21.049128,anh33.jpg
498,317,Long Biên,4,4,1,272521,105.81835,20.982669,anh56.jpg
499,337,Long Biên,2,4,1,286100,105.775641,21.012818,anh87.jpg
500,297,Hai Bà Trưng,5,2,5,337533,105.829613,20.98383,anh92.jpg
501,74,Ba Đình,1,4,4,73056,105.909947,21.034163,anh49.jpg
502,98,Hai Bà Trưng,3,4,2,117421,105.916473,21.035012,anh57.jpg
503,31,Ba Đình,1,3,5,34757,105.939259,21.013639,anh53.jpg
504,313,Hoàn Kiếm,4,2,4,289748,105.811909,20.984449,anh29.jpg
505,206,Ba Đình,4,3,1,181683,105.885832,21.027718,anh59.jpg
506,366,Tây Hồ,1,4,1,369154,105.796237,21.007677,anh68.jpg
507,366,Thanh Xuân,5,3,4,308464,105.816708,21.013591,anh76.jpg
508,309,Tây Hồ,3,1,3,345429,105.863031,21.031204,anh83.jpg
509,264,Hoàn Kiếm,1,2,2,213836,105.848549,20.983069,anh5.jpg
510,360,Cầu Giấy,1,4,5,422486,105.770755,20.982557,anh100.jpg
511,362,Đống Đa,5,1,5,328745,105.860137,20.996736,anh96.jpg
512,244,Đống Đa,5,3,1,233748,105.7548,21.034695,anh44.jpg
513,197,Thanh Xuân,1,2,4,176851,105.860287,20.99244,anh1.jpg
514,217,Hai Bà Trưng,2,3,3,207801,105.758268,21.012277,anh67.jpg
515,129,Long Biên,2,3,2,124435,105.866217,20.991041,anh37.jpg
516,278,Long Biên,2,2,4,244958,105.901013,21.021708,anh25.jpg
517,182,Thanh Xuân,5,3,2,157271,105.825422,20.986178,anh23.jpg
518,73,Long Biên,1,3,4,66991,105.832773,21.025597,anh66.jpg
519,209,Hoàn Kiếm,4,3,5,178934,105.801255,20.986458,anh71.jpg
520,64,Cầu Giấy,4,1,3,57007,105.789433,21.035791,anh46.jpg
521,210,Ba Đình,5,3,3,178856,105.948544,21.016023,anh89.jpg
522,107,Hai Bà Trưng,6,2,4,102724,105.880136,21.027847,anh36.jpg
523,253,Cầu Giấy,5,2,2,255827,105.840922,20.993288,anh65.jpg
524,180,Long Biên,6,1,1,176035,105.777651,20.980164,anh60.jpg
525,181,Tây Hồ,4,3,4,182078,105.878274,21.047246,anh90.jpg
526,245,Long Biên,5,3,4,278237,105.816502,21.021188,anh49.jpg
527,164,Long Biên,2,4,2,192441,105.904075,20.994067,anh38.jpg
528,145,Hai Bà Trưng,1,3,3,134033,105.916024,21.010089,anh36.jpg
529,166,Ba Đình,4,4,1,187552,105.845881,20.983654,anh73.jpg
530,232,Hoàn Kiếm,5,3,4,248290,105.777078,20.994079,anh93.jpg
531,207,Long Biên,1,3,5,165855,105.86495,21.046923,anh95.jpg
532,180,Long Biên,4,1,3,165229,105.841669,21.030245,anh65.jpg
533,62,Thanh Xuân,4,4,4,60409,105.804027,20.984378,anh25.jpg
534,386,Ba Đình,1,1,4,408651,105.829408,20.997261,anh23.jpg
535,271,Hai Bà Trưng,5,3,3,276428,105.91428,21.037129,anh74.jpg
536,45,Thanh Xuân,4,2,2,44295,105.752727,21.02395,anh27.jpg
537,312,Hai Bà Trưng,5,1,3,290265,105.926682,20.999125,anh65.jpg
538,290,Hoàn Kiếm,1,1,1,324548,105.845418,21.003675,anh29.jpg
539,354,Ba Đình,6,4,5,303360,105.944825,21.032902,anh87.jpg
540,103,Thanh Xuân,6,4,1,93072,105.782608,21.039709,anh97.jpg
541,120,Hoàn Kiếm,1,2,4,127588,105.848304,21.017587,anh37.jpg
542,358,Đống Đa,1,1,4,413548,105.892453,21.00234,anh49.jpg
543,80,Hai Bà Trưng,1,2,3,68402,105.818639,20.98195,anh4.jpg
544,233,Hoàn Kiếm,2,1,3,275561,105.776101,21.047415,anh59.jpg
545,69,Hai Bà Trưng,2,4,5,80541,105.887027,20.984487,anh11.jpg
546,284,Hai Bà Trưng,5,1,3,277206,105.801164,21.024592,anh66.jpg
547,347,Hoàn Kiếm,2,1,4,395329,105.820644,20.993244,anh27.jpg
548,105,Hai Bà Trưng,6,1,1,120514,105.751148,21.021872,anh49.jpg
549,37,Đống Đa,6,2,4,35494,105.86025,21.004535,anh38.jpg
550,281,Thanh Xuân,2,1,4,237462,105.920803,21.022295,anh81.jpg
551,114,Thanh Xuân,3,2,3,112091,105.786578,21.008886,anh7.jpg
552,94,Đống Đa,4,1,2,110846,105.786796,21.028076,anh56.jpg
553,292,Tây Hồ,1,2,2,263818,105.836727,21.007334,anh72.jpg
554,314,Đống Đa,1,3,1,360515,105.774302,21.047723,anh34.jpg
555,42,Cầu Giấy,2,2,4,37895,105.90982,21.044206,anh67.jpg
556,208,Hoàn Kiếm,3,2,5,242451,105.780226,21.027297,anh65.jpg
557,234,Hoàn Kiếm,5,2,2,269655,105.817856,21.010708,anh54.jpg
558,116,Thanh Xuân,2,2,2,111953,105.791198,20.99443,anh50.jpg
559,299,Thanh Xuân,6,3,4,339997,105.809271,20.99123,anh58.jpg
560,380,Hoàn Kiếm,1,1,1,312833,105.790619,20.9926,anh54.jpg
561,81,Hoàn Kiếm,1,4,2,80362,105.913788,20.987189,anh57.jpg
562,297,Long Biên,5,4,3,271041,105.883219,21.035786,anh57.jpg
563,385,Tây Hồ,6,2,4,413429,105.835118,20.986365,anh52.jpg
564,79,Ba Đình,4,1,2,79703,105.789028,20.995421,anh67.jpg
565,37,Đống Đa,1,4,1,34495,105.759107,20.987363,anh68.jpg
566,65,Tây Hồ,6,1,5,57563,105.801615,21.017441,anh55.jpg
567,90,Thanh Xuân,3,1,2,96726,105.887254,21.026878,anh59.jpg
568,201,Hoàn Kiếm,2,4,4,235740,105.817636,20.992521,anh88.jpg
569,197,Tây Hồ,6,4,5,203986,105.948295,20.982827,anh25.jpg
570,58,Hai Bà Trưng,1,3,2,55831,105.882183,21.048419,anh69.jpg
571,93,Hoàn Kiếm,5,4,1,85379,105.84382,21.021875,anh64.jpg
572,90,Thanh Xuân,6,3,3,94288,105.947546,21.026919,anh49.jpg
573,247,Ba Đình,2,1,3,230370,105.890701,21.010341,anh29.jpg
574,220,Đống Đa,6,2,3,214426,105.871703,21.008028,anh12.jpg
575,198,Cầu Giấy,2,4,4,183466,105.871782,21.012852,anh13.jpg
576,30,Hai Bà Trưng,2,4,3,33023,105.916835,20.980116,anh16.jpg
577,357,Hoàn Kiếm,3,2,1,410182,105.905103,21.005098,anh43.jpg
578,142,Cầu Giấy,5,3,2,117983,105.867996,20.981429,anh91.jpg
579,138,Đống Đa,3,2,4,144116,105.841714,20.98175,anh61.jpg
580,279,Hai Bà Trưng,6,3,5,251423,105.943977,21.030456,anh72.jpg
581,297,Ba Đình,4,2,2,327619,105.762323,21.004999,anh87.jpg
582,298,Tây Hồ,6,4,2,249976,105.863598,20.996161,anh41.jpg
583,276,Tây Hồ,3,4,5,324288,105.900523,20.987105,anh4.jpg
584,363,Tây Hồ,3,1,2,417986,105.756898,21.039377,anh88.jpg
585,244,Cầu Giấy,1,4,5,275273,105.839922,21.006997,anh67.jpg
586,281,Hoàn Kiếm,1,1,2,252165,105.809853,20.999601,anh6.jpg
587,113,Thanh Xuân,4,1,1,103478,105.830873,21.049161,anh34.jpg
588,125,Thanh Xuân,4,2,4,105072,105.832688,21.048253,anh72.jpg
589,141,Tây Hồ,4,4,4,140382,105.910861,21.036595,anh69.jpg
590,359,Ba Đình,6,4,4,416702,105.930214,21.028162,anh51.jpg
591,97,Cầu Giấy,5,1,3,105549,105.891438,21.012673,anh76.jpg
592,323,Đống Đa,1,1,1,271627,105.767031,21.000357,anh15.jpg
593,59,Cầu Giấy,2,3,3,68933,105.768204,21.006076,anh29.jpg
594,42,Long Biên,4,4,4,41709,105.852408,21.0286,anh91.jpg
595,338,Hai Bà Trưng,3,1,1,283221,105.773718,20.98359,anh83.jpg
596,273,Long Biên,6,4,3,249910,105.758552,21.038451,anh56.jpg
597,390,Ba Đình,5,2,4,406872,105.83685,21.0084,anh78.jpg
598,66,Hai Bà Trưng,6,4,4,68605,105.945042,21.049843,anh10.jpg
599,281,Cầu Giấy,4,4,3,234838,105.788788,21.014191,anh69.jpg
600,148,Long Biên,2,2,5,154756,105.80694,20.98127,anh49.jpg
601,302,Long Biên,6,2,4,313686,105.79754,21.022988,anh92.jpg
602,233,Thanh Xuân,5,3,3,243585,105.814331,20.995607,anh92.jpg
603,356,Hai Bà Trưng,2,4,3,309263,105.847429,21.011052,anh92.jpg
604,290,Ba Đình,6,4,1,294637,105.840812,21.034598,anh51.jpg
605,43,Hai Bà Trưng,1,2,4,49053,105.860295,21.02976,anh20.jpg
606,399,Thanh Xuân,3,2,5,407221,105.922222,21.039259,anh58.jpg
607,335,Đống Đa,4,4,2,284124,105.915432,21.025138,anh83.jpg
608,336,Ba Đình,2,1,3,308678,105.888969,21.007002,anh48.jpg
609,136,Cầu Giấy,5,3,5,154973,105.927782,21.029972,anh12.jpg
610,45,Hai Bà Trưng,2,4,1,48740,105.884936,20.997279,anh77.jpg
611,339,Thanh Xuân,4,2,4,281675,105.791603,20.984684,anh24.jpg
612,89,Hai Bà Trưng,1,2,4,92921,105.790229,20.999445,anh73.jpg
613,141,Hoàn Kiếm,1,1,5,141476,105.862237,21.031749,anh89.jpg
614,326,Đống Đa,1,2,3,390625,105.870868,20.982539,anh73.jpg
615,367,Tây Hồ,3,3,5,369111,105.896277,21.014818,anh74.jpg
616,181,Đống Đa,1,2,5,171729,105.789121,20.992042,anh96.jpg
617,283,Hoàn Kiếm,2,2,1,228440,105.760568,21.023762,anh8.jpg
618,52,Đống Đa,3,3,1,45695,105.785017,21.039781,anh26.jpg
619,173,Hai Bà Trưng,6,2,4,160785,105.805839,21.038718,anh13.jpg
620,374,Tây Hồ,5,1,5,442941,105.843047,20.991939,anh72.jpg
621,280,Hoàn Kiếm,2,4,1,261667,105.85534,21.014978,anh42.jpg
622,252,Thanh Xuân,1,4,5,238454,105.893529,20.999691,anh43.jpg
623,206,Long Biên,6,3,3,233581,105.892706,20.983809,anh45.jpg
624,271,Thanh Xuân,2,1,3,229069,105.885785,21.005021,anh74.jpg
625,200,Đống Đa,5,3,3,191838,105.864788,20.980733,anh85.jpg
626,34,Hoàn Kiếm,1,1,1,27393,105.816418,21.000263,anh27.jpg
627,312,Cầu Giấy,4,2,2,372113,105.898577,21.029179,anh64.jpg
628,322,Hoàn Kiếm,6,3,3,350074,105.820061,21.033456,anh25.jpg
629,30,Ba Đình,2,4,2,28106,105.887849,21.047422,anh25.jpg
630,281,Ba Đình,5,4,2,333813,105.757604,20.999129,anh52.jpg
631,369,Hoàn Kiếm,5,3,3,410810,105.9472,20.989672,anh89.jpg
632,106,Hoàn Kiếm,2,1,4,110225,105.779544,21.047101,anh2.jpg
633,112,Tây Hồ,4,2,5,115545,105.863766,20.992957,anh73.jpg
634,38,Hai Bà Trưng,4,2,2,44939,105.816019,21.036086,anh59.jpg
635,131,Tây Hồ,3,4,2,125768,105.811279,21.010966,anh25.jpg
636,293,Đống Đa,1,2,2,343798,105.872158,21.032907,anh63.jpg
637,188,Đống Đa,5,3,5,203497,105.91109,21.024646,anh89.jpg
638,110,Hai Bà Trưng,4,1,2,126924,105.775412,21.007,anh3.jpg
639,97,Hoàn Kiếm,2,1,3,79195,105.932693,21.046663,anh44.jpg
640,363,Hai Bà Trưng,3,3,2,310783,105.911267,21.041806,anh35.jpg
641,357,Long Biên,3,4,4,371393,105.804249,21.012173,anh59.jpg
642,98,Long Biên,5,3,1,90277,105.831685,21.042799,anh94.jpg
643,123,Hoàn Kiếm,5,3,4,103834,105.867936,20.990624,anh28.jpg
644,339,Hai Bà Trưng,4,4,3,292962,105.791651,21.012135,anh53.jpg
645,65,Long Biên,4,1,1,71183,105.759444,21.041117,anh13.jpg
646,73,Hai Bà Trưng,5,2,3,80148,105.787435,20.993807,anh46.jpg
647,55,Thanh Xuân,5,1,5,55745,105.887875,21.026291,anh78.jpg
648,53,Hoàn Kiếm,4,1,2,60472,105.936339,21.038717,anh4.jpg
649,382,Thanh Xuân,2,1,2,386252,105.837262,21.002113,anh92.jpg
650,400,Cầu Giấy,6,2,1,344769,105.863041,21.046662,anh81.jpg
651,399,Long Biên,5,4,2,377776,105.798214,21.006214,anh65.jpg
652,226,Đống Đa,4,2,1,245248,105.881877,21.036988,anh66.jpg
653,114,Đống Đa,2,1,2,91904,105.879704,21.043052,anh9.jpg
654,107,Hai Bà Trưng,2,4,5,85750,105.864863,21.035288,anh88.jpg
655,265,Cầu Giấy,6,1,2,264451,105.763672,21.021544,anh70.jpg
656,103,Ba Đình,6,3,1,102591,105.929605,20.991237,anh95.jpg
657,311,Hai Bà Trưng,6,2,1,303473,105.788505,20.982733,anh87.jpg
658,313,Đống Đa,6,4,2,342003,105.899479,21.022349,anh9.jpg
659,155,Hoàn Kiếm,5,1,5,128467,105.80315,20.996705,anh80.jpg
660,320,Đống Đa,3,3,4,287498,105.771542,21.033269,anh22.jpg
661,132,Cầu Giấy,2,1,5,152101,105.848888,21.000002,anh59.jpg
662,138,Ba Đình,6,3,2,128172,105.799401,21.028744,anh33.jpg
663,358,Ba Đình,1,3,5,332783,105.895733,21.015516,anh55.jpg
664,343,Cầu Giấy,1,4,1,392162,105.796727,20.993757,anh96.jpg
665,284,Đống Đa,2,3,1,282406,105.789956,21.000715,anh13.jpg
666,217,Long Biên,5,1,2,176496,105.891895,21.048128,anh75.jpg
667,180,Thanh Xuân,2,1,1,212628,105.934143,20.981757,anh19.jpg
668,48,Hoàn Kiếm,1,4,3,41169,105.834071,21.049922,anh65.jpg
669,373,Long Biên,6,3,5,417443,105.877608,20.993275,anh23.jpg
670,186,Cầu Giấy,2,2,4,171563,105.782092,20.989527,anh22.jpg
671,141,Cầu Giấy,1,4,2,130061,105.780312,21.025145,anh45.jpg
672,318,Cầu Giấy,3,3,4,358712,105.895476,21.023573,anh90.jpg
673,364,Ba Đình,2,4,3,412772,105.946558,20.990681,anh78.jpg
674,246,Thanh Xuân,6,2,3,260135,105.867393,20.990398,anh92.jpg
675,137,Hoàn Kiếm,6,1,5,157643,105.885168,20.987494,anh55.jpg
676,386,Tây Hồ,6,3,2,327198,105.911217,21.017475,anh7.jpg
677,286,Đống Đa,1,2,1,288875,105.75869,20.992803,anh43.jpg
678,65,Tây Hồ,4,4,3,61911,105.815819,20.997565,anh96.jpg
679,376,Hoàn Kiếm,2,2,3,439748,105.888351,21.037372,anh65.jpg
680,95,Long Biên,3,2,3,78000,105.75991,20.993689,anh4.jpg
681,336,Long Biên,4,4,5,349698,105.871822,21.025028,anh94.jpg
682,215,Đống Đa,3,3,4,188686,105.827189,21.030377,anh14.jpg
683,311,Ba Đình,3,1,3,315092,105.871636,20.996356,anh68.jpg
684,364,Tây Hồ,2,2,2,341846,105.897847,21.03569,anh13.jpg
685,331,Hoàn Kiếm,4,3,4,334492,105.814464,21.008375,anh13.jpg
686,176,Đống Đa,4,2,4,148822,105.765157,21.038376,anh88.jpg
687,70,Thanh Xuân,2,1,1,66003,105.788786,21.038632,anh2.jpg
688,201,Tây Hồ,5,3,2,174638,105.783252,21.01716,anh33.jpg
689,289,Cầu Giấy,5,3,2,318892,105.768506,21.043052,anh98.jpg
690,46,Long Biên,3,2,2,54740,105.895837,20.997216,anh35.jpg
691,197,Đống Đa,1,1,5,170516,105.873513,21.036904,anh43.jpg
692,148,Tây Hồ,6,4,5,161637,105.853325,21.023056,anh34.jpg
693,219,Đống Đa,4,3,5,175734,105.86115,21.04601,anh60.jpg
694,49,Long Biên,6,2,3,55826,105.79293,20.9884,anh79.jpg
695,76,Thanh Xuân,3,4,5,68624,105.904283,21.014064,anh73.jpg
696,163,Đống Đa,5,1,2,147638,105.915959,21.021575,anh56.jpg
697,252,Hai Bà Trưng,4,4,3,293433,105.81247,20.982599,anh61.jpg
698,388,Tây Hồ,2,2,1,318300,105.750978,21.012725,anh95.jpg
699,289,Ba Đình,1,4,3,288236,105.863564,21.027533,anh12.jpg
700,398,Tây Hồ,6,1,4,388108,105.792221,21.011224,anh82.jpg
701,36,Tây Hồ,4,2,1,30813,105.926022,21.001239,anh34.jpg
702,354,Ba Đình,5,2,2,420258,105.782843,20.999669,anh62.jpg
703,68,Thanh Xuân,6,3,4,59716,105.802795,20.994576,anh9.jpg
